3664889,505,429,493,539,398,500
3665012,505,429,493,539,398,500
3665133,504,429,493,539,398,500
3665254,504,429,493,539,398,500
3665377,504,429,493,539,398,500
3665498,504,429,493,539,398,501
3665618,504,429,493,539,398,500
3665739,504,428,493,539,398,500
3665860,504,429,493,539,398,500
3665983,504,429,493,539,398,500
3666104,504,429,493,538,398,500
3666225,505,429,493,539,398,500
3666345,504,429,493,539,398,500
3666468,504,429,493,539,398,500
3666589,504,429,493,539,398,501
3666710,505,428,493,538,398,500
3666831,504,429,493,538,398,500
3666952,504,429,493,539,398,500
3667075,504,429,493,539,398,500
3667195,504,429,493,538,397,501
3667316,505,428,493,540,397,501
3667437,505,428,493,540,398,501
3667558,503,429,493,539,398,501
3667681,502,429,493,539,398,501
3667802,501,430,493,539,398,501
3667922,500,427,492,537,398,501
3668043,500,427,492,539,398,501
3668164,500,426,492,538,398,502
3668285,500,426,492,539,398,501
3668406,500,427,491,540,399,500
3668527,498,426,491,538,398,500
3668647,498,426,491,538,398,500
3668768,498,427,491,538,398,500
3668889,497,426,490,538,398,500
3669010,498,427,491,539,398,500
3669131,498,426,491,539,398,501
3669252,497,426,491,538,397,501
3669372,498,426,491,538,398,501
3669493,498,426,491,538,398,501
3669614,498,427,491,539,398,501
3669735,498,426,491,538,398,500
3669856,497,427,491,539,398,500
3669977,498,427,491,539,398,500
3670097,497,426,490,539,398,500
3670218,496,426,491,539,398,501
3670339,496,426,490,539,399,500
3670460,496,426,490,539,398,500
3670581,496,425,490,539,398,500
3670702,496,426,490,539,398,500
3670822,496,426,490,539,399,501
3670943,496,425,490,539,398,500
3671064,496,425,490,539,398,501
3671185,496,425,490,540,398,501
3671306,495,425,490,539,399,501
3671427,497,425,491,539,398,500
3671547,496,426,491,539,398,501
3671668,496,427,490,540,398,501
3671789,496,428,491,540,398,501
3671910,496,428,491,540,398,501
3672031,497,428,491,540,399,501
3672152,497,428,491,541,399,502
3672272,497,428,491,540,398,501
3672393,497,428,491,540,398,501
3672514,498,428,491,541,399,501
3672635,497,427,491,540,398,501
3672756,498,426,490,541,399,501
3672877,497,426,490,541,399,501
3672997,497,426,491,540,399,501
3673120,496,426,491,539,398,501
3673243,496,426,491,539,398,501
3673364,497,427,491,538,398,501
3673485,498,427,492,538,398,501
3673606,499,428,492,538,398,501
3673726,500,428,492,538,398,501
3673849,502,429,493,539,398,500
3673970,504,429,494,539,398,501
3674091,505,428,494,540,398,501
3674212,506,428,495,540,398,502
3674333,507,428,495,542,399,502
3674454,509,428,496,542,399,501
3674574,510,429,495,543,399,501
3674695,510,428,495,543,399,502
3674818,510,428,495,542,399,501
3674939,510,428,495,542,399,502
3675060,511,428,495,543,399,502
3675183,511,427,495,543,399,502
3675303,512,427,495,544,399,502
3675426,512,428,496,545,400,502
3675547,512,427,496,545,400,503
3675668,513,427,495,545,400,502
3675789,514,427,495,545,400,502
3675910,513,427,495,545,400,503
3676030,514,427,496,545,400,503
3676151,514,427,495,546,400,503
3676272,515,427,496,546,400,504
3676395,515,427,496,546,400,504
3676518,515,427,496,547,400,503
3676639,515,427,496,547,400,503
3676760,515,427,496,546,400,504
3676880,516,427,496,546,400,504
3677001,515,427,495,547,400,504
3677124,515,427,496,547,400,503
3677245,515,428,496,547,400,504
3677366,515,427,496,547,400,503
3677487,514,427,496,547,400,504
3677607,513,428,495,546,400,504
3677728,512,427,495,545,399,504
3677849,511,427,495,544,399,503
3677972,510,427,494,544,399,503
3678093,509,428,493,544,399,504
3678214,508,428,493,544,399,504
3678337,507,428,493,543,399,503
3678457,505,428,493,542,399,503
3678578,505,428,493,542,399,502
3678701,504,427,492,542,399,502
3678822,503,426,491,542,399,501
3678943,502,426,491,542,399,502
3679064,500,426,491,543,398,501
3679184,499,425,491,544,398,501
3679307,500,423,490,542,400,502
3679428,497,421,490,541,397,501
3679549,495,420,490,540,400,504
3679670,491,416,489,538,398,505
3679793,487,414,489,536,397,504
3679913,486,413,490,533,398,504
3680034,484,415,489,531,398,504
3680155,483,416,491,529,397,507
3680276,482,418,491,524,394,504
3680399,481,417,489,525,395,501
3680520,483,418,490,526,397,504
3680641,480,417,485,522,394,508
3680761,480,414,490,523,394,507
3680882,483,409,487,528,397,505
3681003,487,404,486,531,393,504
3681126,493,406,487,540,396,504
3681247,496,404,487,546,401,499
3681368,500,409,487,552,403,503
3681488,499,410,488,553,402,503
3681609,500,412,490,552,404,503
3681730,501,413,490,553,403,505
3681851,504,416,492,556,405,505
3681972,504,419,491,559,404,505
3682093,507,419,491,558,405,504
3682213,509,421,491,558,406,505
3682334,509,421,492,557,405,506
3682455,510,422,493,557,405,505
3682576,509,422,493,556,404,506
3682697,511,423,493,556,403,505
3682818,511,424,492,555,404,505
3682938,512,424,493,554,403,507
3683059,511,423,494,555,403,507
3683180,513,425,495,555,404,507
3683301,514,424,495,554,404,508
3683422,514,424,495,555,403,508
3683543,514,425,495,555,404,508
3683663,514,424,494,555,404,508
3683784,514,424,495,554,404,508
3683905,515,424,496,554,404,509
3684026,515,425,496,554,404,509
3684147,515,424,495,554,403,509
3684268,516,425,496,555,404,508
3684388,516,424,495,554,403,508
3684509,516,425,497,554,404,509
3684630,517,426,497,554,404,509
3684751,518,426,497,555,404,509
3684872,518,426,497,555,404,509
3684993,518,426,496,555,404,509
3685113,518,424,496,555,404,509
3685234,519,425,497,556,404,509
3685355,518,424,496,556,404,509
3685476,519,424,497,556,405,509
3685597,519,425,497,557,405,509
3685718,519,424,496,556,405,509
3685838,519,424,496,556,404,509
3685959,519,425,496,556,405,509
3686080,518,425,496,556,404,509
3686201,517,426,496,557,404,509
3686322,517,425,496,556,405,508
3686443,515,425,495,554,403,507
3686563,512,425,494,553,403,507
3686686,510,425,493,552,403,507
3686807,509,425,493,551,402,506
3686928,508,425,493,550,402,506
3687049,505,425,491,548,401,505
3687172,503,425,491,547,401,505
3687292,502,425,491,546,400,504
3687413,499,424,490,546,399,503
3687534,499,425,490,545,401,503
3687655,496,424,490,545,400,503
3687776,495,424,489,544,400,502
3687897,494,423,489,545,399,502
3688017,496,424,491,546,400,503
3688138,495,424,490,546,400,504
3688259,494,424,489,545,400,503
3688380,493,422,490,546,400,503
3688501,493,423,489,545,400,503
3688622,493,423,489,545,400,503
3688744,492,423,488,545,400,502
3688865,491,421,488,544,400,503
3688986,489,421,489,545,400,503
3689107,487,419,488,545,400,503
3689228,486,419,488,545,399,502
3689349,484,420,488,544,400,502
3689469,483,419,487,544,399,502
3689590,483,419,488,543,399,501
3689711,481,419,487,543,399,501
3689832,480,420,488,543,400,502
3689953,480,419,488,543,399,501
3690074,480,419,488,544,399,502
3690194,479,419,488,543,399,502
3690315,479,419,487,543,399,501
3690436,479,419,487,544,399,502
3690557,478,418,487,542,399,501
3690678,478,419,487,541,399,501
3690799,477,419,487,541,398,501
3690919,478,417,488,541,399,501
3691040,481,417,487,541,399,502
3691161,486,416,488,543,400,502
3691282,492,417,490,545,400,502
3691403,497,418,492,547,401,504
3691524,499,419,493,548,400,505
3691644,506,419,495,549,401,506
3691765,510,420,495,548,401,506
3691886,512,422,497,547,400,510
3692007,515,423,498,548,401,512
3692128,518,425,498,550,402,513
3692249,520,425,498,550,403,514
3692369,523,425,499,552,404,515
3692490,526,426,500,555,405,515
3692611,528,426,500,555,405,517
3692732,529,427,501,556,406,517
3692855,530,426,502,557,406,518
3692976,529,426,502,556,406,518
3693096,529,425,501,556,406,517
3693217,529,425,501,556,406,517
3693338,529,425,502,556,406,517
3693459,529,425,501,555,406,517
3693580,530,424,501,556,406,517
3693701,530,425,501,557,406,517
3693821,529,424,501,556,406,517
3693944,530,424,502,556,406,518
3694065,530,424,501,556,406,518
3694186,530,424,501,557,407,518
3694307,530,424,501,557,406,518
3694430,531,424,501,557,407,518
3694551,530,424,501,557,406,518
3694671,530,424,501,557,407,518
3694792,531,424,501,557,406,518
3694913,530,424,501,556,406,518
3695034,531,424,501,557,407,518
3695155,530,424,501,556,406,518
3695276,531,424,502,557,406,518
3695396,531,424,502,557,407,518
3695517,531,424,502,557,406,518
3695638,531,425,502,557,407,518
3695759,531,425,502,557,407,518
3695880,531,425,502,557,407,518
3696001,532,425,502,558,406,518
3696121,532,425,502,558,407,518
3696242,532,425,502,558,407,518
3696363,532,425,501,558,407,517
3696484,530,425,500,557,406,517
3696605,529,424,500,558,406,516
3696726,528,425,500,557,406,515
3696848,527,425,499,556,405,515
3696969,525,424,498,554,404,514
3697090,523,425,498,553,404,513
3697211,520,425,497,551,403,513
3697332,517,424,498,548,402,512
3697453,514,425,498,547,401,512
3697573,513,426,496,546,401,511
3697694,511,426,495,545,400,510
3697815,508,426,494,543,399,507
3697936,506,426,493,544,399,507
3698057,504,424,492,542,400,506
3698178,503,423,492,542,399,504
3698298,501,424,493,542,400,506
3698419,501,423,493,542,398,505
3698540,501,424,493,542,399,505
3698661,501,424,493,542,399,505
3698782,502,424,494,542,399,506
3698903,503,424,495,542,399,506
3699023,504,425,495,542,399,506
3699144,504,424,495,541,399,507
3699265,506,425,496,541,399,507
3699386,507,425,496,542,399,507
3699507,508,425,496,542,399,508
3699630,508,425,496,543,399,508
3699750,509,425,496,543,399,508
3699871,508,425,496,542,399,507
3699992,509,424,496,542,400,508
3700113,508,424,495,542,399,508
3700234,508,423,495,543,400,508
3700355,507,422,495,542,399,508
3700475,506,422,495,543,399,508
3700596,506,422,495,543,399,508
3700717,506,423,495,542,399,508
3700838,507,426,495,542,399,508
3700959,507,426,495,542,399,508
3701080,507,426,495,541,399,508
3701200,507,426,495,542,399,509
3701323,507,426,495,541,399,509
3701444,507,425,495,542,399,509
3701567,507,426,495,542,399,509
3701688,507,425,495,542,399,509
3701809,507,425,495,542,399,509
3701929,507,425,495,542,399,509
3702050,507,425,495,542,399,510
3702171,508,426,495,542,400,510
3702292,507,425,495,541,399,509
3702415,507,426,495,542,399,510
3702536,507,426,495,542,399,509
3702657,507,425,495,542,399,510
3702779,507,426,495,542,399,510
3702900,507,425,495,541,399,510
3703021,508,425,495,542,399,509
3703144,507,425,495,541,399,509
3703265,507,425,495,541,399,509
3703386,508,426,495,542,399,509
3703506,507,425,495,542,399,509
3703627,508,425,495,542,399,508
3703750,507,425,495,542,400,507
3703871,506,426,495,542,399,506
3703992,505,426,494,542,399,506
3704113,503,425,494,541,399,505
3704233,502,425,493,541,399,504
3704356,501,425,493,541,399,504
3704477,501,425,493,541,399,504
3704598,500,426,494,542,399,504
